地區,區域,屋苑,屋苑英文,落成年份,成交宗數,中位呎價,中位售價,最細面積,最大面積,細節連結
沙田區,新界,沙田廣場,Shatin Plaza,1987,2,13340,8850000,612,722,https://hk.centanet.com/findproperty/transaction-detail/沙田廣場_26072201130444
沙田區,新界,新港城 3期,Sunshine City Phase 3,1994,2,14156,5815000,337,503,https://hk.centanet.com/findproperty/transaction-detail/新港城-3期_26072201240114
沙田區,新界,錦英苑,Kam Ying Court,1991,2,7668,3075000,401,401,https://hk.centanet.com/findproperty/transaction-detail/錦英苑_26072102090211
沙田區,新界,愉景花園,Greenview Garden,1987,2,12092,7294000,524,689,https://hk.centanet.com/findproperty/transaction-detail/愉景花園_26072000111090
沙田區,新界,美城苑,May Shing Court,1984,2,9474,3425000,338,381,https://hk.centanet.com/findproperty/transaction-detail/美城苑_26072001290100
沙田區,新界,新港城 5期 海濤居,Sunshine City Phase 5 The Tolo Place,1996,2,13071,5750000,417,465,https://hk.centanet.com/findproperty/transaction-detail/新港城-5期-海濤居_26072001420324
沙田區,新界,薈蕎,The Met. Acappella,2018,2,14215,5464000,254,516,https://hk.centanet.com/findproperty/transaction-detail/薈蕎_26071600330109
沙田區,新界,花園城 3期,Shatinpark Stage 3,1985,2,12927,3739500,268,312,https://hk.centanet.com/findproperty/transaction-detail/花園城-3期_S.C202607S0029
沙田區,新界,柏傲莊 3期,The Pavilia Farm Phase 3,2026,2,24880,9540000,307,472,https://hk.centanet.com/findproperty/transaction-detail/柏傲莊-3期_AOA202607S0011
沙田區,新界,沙田第一城 6期,City One Shatin Site 6,1986,2,14326,4670000,326,326,https://hk.centanet.com/findproperty/transaction-detail/沙田第一城-6期_26071400450288
沙田區,新界,沙田第一城 2期,City One Shatin Site 2,1982,2,14679,4800000,327,327,https://hk.centanet.com/findproperty/transaction-detail/沙田第一城-2期_26071401790056
沙田區,新界,雅典居,Villa Athena,1994,2,13044,10475000,727,874,https://hk.centanet.com/findproperty/transaction-detail/雅典居_26071300390144
沙田區,新界,嵐岸,Sausalito,2007,2,12752,10730000,701,971,https://hk.centanet.com/findproperty/transaction-detail/嵐岸_AF1202606S0842
沙田區,新界,嘉徑苑,Ka Keng Court,2002,2,9958,5690000,506,650,https://hk.centanet.com/findproperty/transaction-detail/嘉徑苑_26071001930072
沙田區,新界,聚龍居,Parc Royale,1995,2,11537,11690000,749,1241,https://hk.centanet.com/findproperty/transaction-detail/聚龍居_26070800040062
沙田區,新界,濱景花園,Ravana Garden,1988,2,13072,7181500,544,555,https://hk.centanet.com/findproperty/transaction-detail/濱景花園_26070801150018
沙田區,新界,愉翠苑,Yu Chui Court,2001,2,11536,7499000,650,650,https://hk.centanet.com/findproperty/transaction-detail/愉翠苑_26070801370070
沙田區,新界,博康邨,Pok Hong Estate,,2,6315,2115000,277,381,https://hk.centanet.com/findproperty/transaction-detail/博康邨_26070702060070
沙田區,新界,廣林苑,Kwong Lam Court,1990,2,7018,3300000,376,543,https://hk.centanet.com/findproperty/transaction-detail/廣林苑_26070702120054
沙田區,新界,澐灃,La Vetta,2018,2,21775,39276850,1535,2100,https://hk.centanet.com/findproperty/transaction-detail/澐灃_26070600120162
沙田區,新界,安泰樓,On Tai Building,1986,2,11842,3315000,263,299,https://hk.centanet.com/findproperty/transaction-detail/安泰樓_LLH202606S0786
沙田區,新界,帝堡城,Castello,1999,2,13908,9875000,556,873,https://hk.centanet.com/findproperty/transaction-detail/帝堡城_TSN202606S0644
沙田區,新界,沙田渣甸山花園,Ville De Jardin,1988,1,15277,29500000,1931,1931,https://hk.centanet.com/findproperty/transaction-detail/沙田渣甸山花園_26072301740045
沙田區,新界,翠麗花園,Green Leaves Garden,1987,1,11591,4880000,421,421,https://hk.centanet.com/findproperty/transaction-detail/翠麗花園_26072001290085
沙田區,新界,海福花園,Holford Gardens,1985,1,12518,5120000,409,409,https://hk.centanet.com/findproperty/transaction-detail/海福花園_LLH202607S0055
沙田區,新界,嘉御山,The Great Hill,2007,1,12227,19000000,1554,1554,https://hk.centanet.com/findproperty/transaction-detail/嘉御山_26071702220529
沙田區,新界,聽濤雅苑 2期,Vista Paradiso Phase 2,1999,1,11865,9350000,788,788,https://hk.centanet.com/findproperty/transaction-detail/聽濤雅苑-2期_26071601530138
沙田區,新界,錦暉苑,Kam Fai Court,2020,1,11417,4350000,381,381,https://hk.centanet.com/findproperty/transaction-detail/錦暉苑_26071500220358
沙田區,新界,錦禧苑,Kam Hay Court,1990,1,5860,2350000,401,401,https://hk.centanet.com/findproperty/transaction-detail/錦禧苑_26071500850034
沙田區,新界,迎海 4期 迎海．駿岸,Double Cove Phase 4 Double Cove Grandview,2016,1,14427,11700000,811,811,https://hk.centanet.com/findproperty/transaction-detail/迎海-4期-迎海．駿岸_26071500930225
沙田區,新界,觀瀾雅軒,Baycrest,2000,1,12549,12700000,1012,1012,https://hk.centanet.com/findproperty/transaction-detail/觀瀾雅軒_FOR202604S0509
沙田區,新界,新城市廣場 3期,New Town Plaza Phase 3,1991,1,18690,13700000,733,733,https://hk.centanet.com/findproperty/transaction-detail/新城市廣場-3期_UZZ202606S0213
沙田區,新界,柏傲莊 1期,The Pavilia Farm Phase 1,2022,1,24873,13680000,550,550,https://hk.centanet.com/findproperty/transaction-detail/柏傲莊-1期_26071400770256
沙田區,新界,海典居,Villa Oceania,1998,1,14077,13500000,959,959,https://hk.centanet.com/findproperty/transaction-detail/海典居_V.A202606S0831
沙田區,新界,壹號雲頂 1期,Peak One Phase 1,2008,1,16190,17550000,1084,1084,https://hk.centanet.com/findproperty/transaction-detail/壹號雲頂-1期_26071000170354
沙田區,新界,翠景花園,Park View Garden,1994,1,11881,8400000,707,707,https://hk.centanet.com/findproperty/transaction-detail/翠景花園_26071000570158
沙田區,新界,沙田第一城 7期,City One Shatin Site 7,1987,1,13990,4295000,307,307,https://hk.centanet.com/findproperty/transaction-detail/沙田第一城-7期_26070901990253
沙田區,新界,安康樓,On Hong Building,1986,1,10485,3240000,309,309,https://hk.centanet.com/findproperty/transaction-detail/安康樓_LLH202606S0789
沙田區,新界,榕翠園,Ficus Garden,1991,1,10498,11800000,1124,1124,https://hk.centanet.com/findproperty/transaction-detail/榕翠園_26070800830068
沙田區,新界,花園城 1期,Shatinpark Stage 1,1984,1,12937,3700000,286,286,https://hk.centanet.com/findproperty/transaction-detail/花園城-1期_26070801240403
沙田區,新界,迎海 1期,Double Cove Phase 1,2013,1,14855,8200000,552,552,https://hk.centanet.com/findproperty/transaction-detail/迎海-1期_FOR202606S0777
沙田區,新界,雲海 1期,St. Barths Phase 1,2019,1,19945,7300000,366,366,https://hk.centanet.com/findproperty/transaction-detail/雲海-1期_26070700290313
沙田區,新界,全輝中心,Chuen Fai Centre,1985,1,12203,3600000,295,295,https://hk.centanet.com/findproperty/transaction-detail/全輝中心_26070700290469
沙田區,新界,美柏苑,Mei Pak Court,2017,1,10917,4880000,447,447,https://hk.centanet.com/findproperty/transaction-detail/美柏苑_26070700450270
沙田區,新界,安信樓,On Shun Mansion (Building),1988,1,9620,3800000,395,395,https://hk.centanet.com/findproperty/transaction-detail/安信樓_26070600910010
沙田區,新界,欣廷軒,Prima Villa,2001,1,17458,7280000,417,417,https://hk.centanet.com/findproperty/transaction-detail/欣廷軒_26070300140038
沙田區,新界,嘉華星濤灣,La Costa,2004,1,14057,11400000,811,811,https://hk.centanet.com/findproperty/transaction-detail/嘉華星濤灣_26070301590094
沙田區,新界,壹號雲頂 2期 雲頂峰,Peak One Phase 2 Sky One,2010,1,13133,5450000,415,415,https://hk.centanet.com/findproperty/transaction-detail/壹號雲頂-2期-雲頂峰_26070301600095
沙田區,新界,曉翠山莊,Pristine Villa,1995,1,12301,10050000,817,817,https://hk.centanet.com/findproperty/transaction-detail/曉翠山莊_26070200060150
沙田區,新界,愉田苑,Yue Tin Court,1983,1,10704,6080000,568,568,https://hk.centanet.com/findproperty/transaction-detail/愉田苑_26070201050062
沙田區,新界,瑞峰花園,Julimount Garden,1987,1,9653,22000000,2279,2279,https://hk.centanet.com/findproperty/transaction-detail/瑞峰花園_26063000470211
沙田區,新界,錦豐苑,Kam Fung Court,2002,1,9156,4990000,545,545,https://hk.centanet.com/findproperty/transaction-detail/錦豐苑_26063001970155
沙田區,新界,顯徑邨,Hin Keng Estate,,1,6037,2300000,381,381,https://hk.centanet.com/findproperty/transaction-detail/顯徑邨_26063002920350
沙田區,新界,駿景園 2期,Royal Ascot Phase 2,1996,1,13474,14000000,1039,1039,https://hk.centanet.com/findproperty/transaction-detail/駿景園-2期_BNM202606S0570
沙田區,新界,富輝花園,Fu Fai Garden,1991,1,11111,5300000,477,477,https://hk.centanet.com/findproperty/transaction-detail/富輝花園_26062900220088
沙田區,新界,Silversands,Silversands,2022,1,16879,7680000,455,455,https://hk.centanet.com/findproperty/transaction-detail/Silversands_26062900220107
沙田區,新界,沙田第一城 3期,City One Shatin Site 3,1983,1,14339,4688888,327,327,https://hk.centanet.com/findproperty/transaction-detail/沙田第一城-3期_26062901000073
沙田區,新界,富嘉花園,Grandway Garden,1989,1,12676,5400000,426,426,https://hk.centanet.com/findproperty/transaction-detail/富嘉花園_26062600260088
沙田區,新界,皇御居,Kingston Lodge,2005,1,12680,12300000,970,970,https://hk.centanet.com/findproperty/transaction-detail/皇御居_26062600260098
沙田區,新界,星漣海,Seanorama,2018,1,14112,10880000,771,771,https://hk.centanet.com/findproperty/transaction-detail/星漣海_26062601300161
沙田區,新界,文禮閣,Man Lai Court,1993,1,11576,7200000,622,622,https://hk.centanet.com/findproperty/transaction-detail/文禮閣_26062601670010
沙田區,新界,柏翠小築,Juniper Villa,1984,1,8731,9080000,1040,1040,https://hk.centanet.com/findproperty/transaction-detail/柏翠小築_26062601850111
沙田區,新界,華翠園,Greenwood Terrace,1987,1,10771,9500000,882,882,https://hk.centanet.com/findproperty/transaction-detail/華翠園_26062602540544
葵青區,新界,明翹匯,The Grand Marine,2021,7,15552,4800000,299,587,https://hk.centanet.com/findproperty/transaction-detail/明翹匯_26072201670080
葵青區,新界,青怡花園,Tsing Yi Garden,1986,7,10969,5320000,343,547,https://hk.centanet.com/findproperty/transaction-detail/青怡花園_26072000110976
葵青區,新界,長安邨,Cheung On Estate,1987,6,7516,2594000,126,485,https://hk.centanet.com/findproperty/transaction-detail/長安邨_26072200780047
葵青區,新界,青華苑,Ching Wah Court,1986,6,8609,3700000,394,554,https://hk.centanet.com/findproperty/transaction-detail/青華苑_26071700460211
葵青區,新界,藍澄灣,Rambler Crest,2003,5,11232,7710000,485,690,https://hk.centanet.com/findproperty/transaction-detail/藍澄灣_26072301270010
葵青區,新界,翠怡花園 2期,Greenfield Garden Phase 2,1990,5,13082,5280000,368,451,https://hk.centanet.com/findproperty/transaction-detail/翠怡花園-2期_VHO202607S0175
葵青區,新界,青泰苑,Ching Tai Court,1988,5,10723,4700000,401,554,https://hk.centanet.com/findproperty/transaction-detail/青泰苑_26072000210280
葵青區,新界,華景山莊,Wonderland Villas,1986,4,9391,5590000,546,774,https://hk.centanet.com/findproperty/transaction-detail/華景山莊_26071701990015
葵青區,新界,美景花園,Mayfair Gardens,1982,4,10167,4060000,360,445,https://hk.centanet.com/findproperty/transaction-detail/美景花園_26071000920010
葵青區,新界,豐寓,Edition 178,2018,3,16872,4190000,243,322,https://hk.centanet.com/findproperty/transaction-detail/豐寓_PZT202607S0225
葵青區,新界,灝景灣 1期,Villa Esplanada Phase 1,1998,3,16336,10880000,658,826,https://hk.centanet.com/findproperty/transaction-detail/灝景灣-1期_26072300130102
葵青區,新界,悅麗苑,Yuet Lai Court,1980,3,8741,4128000,421,520,https://hk.centanet.com/findproperty/transaction-detail/悅麗苑_MEI202607S0188
葵青區,新界,雍雅軒,The Apex,2007,3,12766,6000000,450,559,https://hk.centanet.com/findproperty/transaction-detail/雍雅軒_26072000210271
葵青區,新界,青衣邨,Tsing Yi Estate,1986,3,5920,2220000,375,381,https://hk.centanet.com/findproperty/transaction-detail/青衣邨_26071702220330
葵青區,新界,盈翠半島 1期,Tierra Verde Phase 1,1999,3,18018,12180000,523,767,https://hk.centanet.com/findproperty/transaction-detail/盈翠半島-1期_26071702220516
葵青區,新界,新葵芳花園,New Kwai Fong Gardens,1983,3,13636,5700000,408,418,https://hk.centanet.com/findproperty/transaction-detail/新葵芳花園_26071500930403
葵青區,新界,嘉翠園,Greenknoll Court,1992,3,10531,5650000,465,546,https://hk.centanet.com/findproperty/transaction-detail/嘉翠園_26071501020011
葵青區,新界,寶星中心,Po Sing Centre,1984,3,11146,3620000,288,327,https://hk.centanet.com/findproperty/transaction-detail/寶星中心_26071300810080
葵青區,新界,海欣花園,Grand Horizon,2000,3,12627,6200000,491,511,https://hk.centanet.com/findproperty/transaction-detail/海欣花園_26071001740165
葵青區,新界,荔欣苑,Lai Yan Court,2001,3,9969,4650000,431,640,https://hk.centanet.com/findproperty/transaction-detail/荔欣苑_26070900440010
葵青區,新界,葵俊苑,Kwai Chun Court,1995,2,9550,5055000,401,645,https://hk.centanet.com/findproperty/transaction-detail/葵俊苑_26072100890042
葵青區,新界,青盛苑,Ching Shing Court,1985,2,8727,3325000,381,381,https://hk.centanet.com/findproperty/transaction-detail/青盛苑_26072100980153
葵青區,新界,盈翠半島 2期,Tierra Verde Phase 2,1999,2,17498,10475000,533,666,https://hk.centanet.com/findproperty/transaction-detail/盈翠半島-2期_26072001740013
葵青區,新界,瑞景大廈,Shui King Building,1974,2,7742,2640000,341,341,https://hk.centanet.com/findproperty/transaction-detail/瑞景大廈_26071702220305
葵青區,新界,灝景灣 2期,Villa Esplanada Phase 2,1999,2,16032,12350000,682,863,https://hk.centanet.com/findproperty/transaction-detail/灝景灣-2期_26071401670119
葵青區,新界,利和大廈,Lee Wo Building,1974,2,8175,2615000,310,329,https://hk.centanet.com/findproperty/transaction-detail/利和大廈_26071301810824
葵青區,新界,綠悠雅苑,Greenview Villa,2015,2,11664,5810000,449,539,https://hk.centanet.com/findproperty/transaction-detail/綠悠雅苑_26070900180022
葵青區,新界,偉景花園,Broadview Garden,1991,2,9101,4750000,504,550,https://hk.centanet.com/findproperty/transaction-detail/偉景花園_26070901870371
葵青區,新界,恆景花園,Hang King Garden,1996,2,13538,6537500,452,511,https://hk.centanet.com/findproperty/transaction-detail/恆景花園_26070801040028
葵青區,新界,誼發大廈,Yee Fat Building,1975,2,8342,2795000,290,379,https://hk.centanet.com/findproperty/transaction-detail/誼發大廈_26070600510195
葵青區,新界,昌偉大廈,Cheong Wai Mansion,1978,2,8458,4005000,459,489,https://hk.centanet.com/findproperty/transaction-detail/昌偉大廈_26070600530037
葵青區,新界,葵涌廣場,Kwai Chung Plaza,1990,2,15896,5055000,318,318,https://hk.centanet.com/findproperty/transaction-detail/葵涌廣場_26070601590058
葵青區,新界,荔灣花園,Laichikok Bay Garden,1977,2,9953,4285000,426,435,https://hk.centanet.com/findproperty/transaction-detail/荔灣花園_26070200140279
葵青區,新界,怡峰苑,Yi Fung Court,1999,1,9337,3800000,407,407,https://hk.centanet.com/findproperty/transaction-detail/怡峰苑_26072300020059
葵青區,新界,金石樓,Kam Shek Building,1973,1,6143,2500000,407,407,https://hk.centanet.com/findproperty/transaction-detail/金石樓_26072200440014
葵青區,新界,葵康苑,Kwai Hong Court,1993,1,10273,4900000,477,477,https://hk.centanet.com/findproperty/transaction-detail/葵康苑_26072201670463
葵青區,新界,葵涌大廈,Kwai Chung Building,1974,1,8219,3600000,438,438,https://hk.centanet.com/findproperty/transaction-detail/葵涌大廈_26072202100037
葵青區,新界,新葵興花園,Sun Kwai Hing Gardens,1983,1,12042,5780000,480,480,https://hk.centanet.com/findproperty/transaction-detail/新葵興花園_26072000380040
